date,x_rotated,y_rotated,z
620414,2464.5140582115673,3408.466437692698,93
620814,2615.2267493195754,3449.193391163123,94
621054,2752.3802310659853,3466.33755765897,95
621334,2994.121765376838,3479.8294288796233,94
621594,3080.5336625056466,3482.472161291393,94
621854,3243.5133476730484,3489.5164655675107,94
622054,3371.109875956852,3496.3813013208633,93
622293,3527.8035098590217,3505.7677327265087,92
622493,3661.1028017311082,3513.8484991753166,92
622754,3850.352888393513,3523.5131097868402,91
622874,3932.5740846788335,3527.7172602849614,91
623214,4239.379169168599,3540.3521378556898,91
623574,4410.156968346029,3547.8316637840867,92
623834,4559.586420573564,3551.8114636507885,93
624054,4807.071097392525,3547.4143350634163,94
624374,4953.130936739573,3535.9459729347323,94
624694,5188.9543332524545,3501.53194008288,95
624874,5321.701739945687,3473.547551288026,96
625154,5630.023360413151,3387.78171687643,97
625494,5861.974614208248,3303.2677188472126,99
625874,6046.7019622909,3223.9405049143475,100
626094,6201.896983102907,3149.8898093392177,100
626254,6313.139000399844,3093.6473557324616,100
626614,6575.820559317579,2957.117510626901,99
627014,6879.332285577681,2794.398021865988,97
627294,7030.673116515366,2711.2839262438197,97
627474,7154.922457995047,2642.559104367982,96
627814,7387.389691282075,2512.0371313217747,95
627994,7510.225680700074,2443.3616647874933,94
628973,8140.872299114683,2085.2585474005896,94
629173,8239.098015807145,2020.9801794977536,94
629394,8395.00643747731,1906.5749171523614,95
629834,8492.985377461988,1835.2297889411172,96
629954,8531.621483699497,1806.9941502055788,96
630314,8654.982429031159,1712.828991219471,97
630674,8726.15703518544,1643.834966559486,98
630874,8765.416808019727,1592.9363394954835,98
631094,8812.25932065435,1495.782960706709,97
631434,8818.765219362173,1438.9527461901023,97
631654,8809.428113342157,1374.1853280605287,97
631934,8777.567108596619,1292.5160169540634,98
632054,8759.37300031752,1257.7744795107012,97
632394,8704.256743144839,1158.5212770672806,97
632614,8645.582428147172,1058.6847869469104,96
632914,8605.052866087048,992.1764822082204,96
633174,8548.038679858848,899.3573970547025,96
633414,8465.615559018472,767.8034949805609,95
633854,8375.829545820347,628.0162572441125,95
633914,8358.66292329221,602.4368305309036,94
634114,8299.750808008492,516.0518626672878,94
634434,8159.344346952244,304.44839933631994,92
634874,8067.898204984655,157.64375663302,91
635034,8017.712978778811,78.02941702847218,90
635294,7931.78115545501,-52.69442066093707,89
635493,7868.768073589185,-155.20954888000026,88
635753,7761.469950472027,-330.4696777614295,86
636094,7662.284026257698,-455.7779074901643,86
636334,7567.791332724155,-547.9957521232715,85
636534,7490.860104451203,-603.3273535497165,85
636734,7327.072780975433,-674.0218559430656,83
637134,7114.567441885885,-701.2703578915443,83
637534,6971.868238997593,-694.8721163326388,83
637734,6860.657624198751,-678.2528757945266,83
638054,6678.8377380791135,-637.2342335517368,83
638194,6599.698999046671,-613.9520518594006,83
638454,6450.781053078164,-562.7617659789607,83
638694,6311.074573181369,-511.18561378779845,83
638874,6205.674409075654,-470.00545586570536,84
639114,6047.2084860662735,-408.57621816259706,85
639154,6023.526988408582,-397.8437129243621,85
639434,5860.287076878763,-331.2949993099196,86
639614,5758.444970598031,-289.53155371087746,87
640114,5458.751528525328,-199.8217951635766,88
640554,5318.255363163625,-170.85927595932097,88
640994,5202.212428081058,-171.05219413671858,87
641174,5152.251552506633,-183.4582777990521,86
641354,5108.329951489656,-205.2732488993208,86
641514,5073.422395178163,-232.3557619355943,86
641674,5044.020181088726,-263.87575252313894,86
641894,5011.198998777246,-312.2572571677509,86
642233,4981.482699795008,-393.29392525571063,87
642414,4972.639147190559,-443.9278227684673,87
642574,4969.013781180558,-486.96102763742346,87
642814,4970.252137952377,-552.8052868595125,87
642994,4973.594821567671,-598.9119725596152,86
643254,4989.294233503741,-696.3928858958246,86
643574,5008.897190655691,-783.3970471233131,85
643794,5026.7009294352365,-861.140386937536,85
644054,5042.983629048256,-962.1793580987278,85
644154,5046.523734029777,-1002.6326355521037,85
644374,5044.679633548718,-1095.9632269646506,84
644634,5018.000909710702,-1252.1049756879659,83
644814,4993.354731298241,-1329.78100731717,83
645014,4958.568311746225,-1414.1783118638857,82
645214,4915.548556531902,-1491.2127240528532,81
645474,4846.644266133299,-1580.0789086489358,81
645734,4763.368654831827,-1655.000017572697,81
645894,4703.940560056179,-1695.3770104193236,81
646134,4608.685110322922,-1748.65364034385,82
646334,4481.505850847935,-1804.3531552375557,83
646774,4340.0539811531935,-1843.2808903355767,85
646934,4258.999360221771,-1854.601156483663,85
647214,4110.0544849880725,-1864.965718298711,86
647414,3999.6156028106757,-1866.769409904017,85
647654,3863.7857388645657,-1866.2713532996218,85
647814,3771.8684995137005,-1864.4766081601197,84
648014,3652.3662172892646,-1862.4261098911034,84
648174,3554.7955696916724,-1860.4339433853747,84
648334,3455.8115700323992,-1858.3924215380894,85
648693,3175.187152776253,-1850.7154143316125,86
649054,2977.950507159325,-1845.9503722769791,86
649234,2856.352874513145,-1843.1191649647872,87
649534,2609.6489067373586,-1836.6266859556704,87
649794,2483.811217906133,-1833.6474126188082,88
650114,2256.1628252922715,-1828.5279067515473,88
650314,2010.8722095781668,-1822.0847830839873,89
650614,1893.5146331170315,-1819.4016417964651,89
650814,1746.4766633605814,-1815.6820383362528,90
651134,1432.6137949841375,-1807.5518566340352,91
651414,1296.8826417211405,-1804.2270959062762,91
651814,898.0212282775699,-1798.7890019573847,89
652134,742.4044354679163,-1797.5999705711959,88
652414,523.137444541031,-1795.6033008766383,87
652614,365.4253013096332,-1793.6335604472736,86
652754,253.67177775366795,-1792.56119258766,86
652954,128.46673194094862,-1791.7266250140985,85
653274,-241.44564190892618,-1788.0069915979598,83
653614,-403.3978413253689,-1785.8891851439248,82
653834,-582.3596208235485,-1784.5924666528917,82
653994,-713.2180748829946,-1783.5604777131036,81
654294,-958.6567566217691,-1781.3574102305886,79
654354,-1007.442080420565,-1780.3613269777243,79
654654,-1254.2941142210211,-1778.1089041536527,78
654814,-1387.2479187022116,-1776.296206170689,76
655094,-1618.5530798241693,-1774.5866921037405,76
655333,-1880.951986303124,-1771.7913605225451,75
655694,-2153.2937125554067,-1770.063893612135,76
655974,-2493.5256931099666,-1767.3807223686865,76
656274,-2596.11710593578,-1767.335840260032,76
656534,-2770.838829248914,-1766.1871877936685,78
656694,-2868.4588321880624,-1765.6083733496216,78
656914,-2992.7844582744924,-1759.8517512309527,80
657074,-3072.515461405615,-1753.5297942787965,81
657314,-3246.3487885707295,-1726.9408047021634,81
657734,-3360.525197095874,-1693.9446271008208,80
657994,-3455.201832385084,-1649.6012540861982,80
658154,-3507.724682531627,-1613.805301626685,80
658354,-3567.3546719064043,-1558.6576419559071,81
658534,-3615.4804234215017,-1498.251416770856,82
658814,-3714.7380990978245,-1341.9570988340417,83
659094,-3746.0023365558554,-1284.9698418710343,82
659414,-3819.1960085251335,-1152.2269084107038,82
659614,-3871.4541291204314,-1068.3276305124566,82
659694,-3895.0772950148357,-1035.6634906473776,82
659914,-3970.5816916155463,-948.829821520923,83
660174,-4076.1029924807376,-850.3348720883872,83
660414,-4184.2131971832405,-765.1927342294924,84
660734,-4344.321296118624,-669.7443363629111,85
660934,-4539.238240682388,-598.5517474092392,86
661354,-4763.4093333109195,-554.6390928580674,87
661674,-4916.437222283263,-540.0972498982379,88
661893,-5060.697843257905,-537.8897091828206,89
662114,-5221.4834673204505,-542.8880183787509,89
662354,-5479.4045173283075,-553.69227507898,88
662734,-5632.342672039267,-556.8420105609491,88
663014,-5901.225051149681,-557.3579600969532,89
663354,-6073.070714997896,-554.894666252022,89
663514,-6189.01493939735,-552.2608803060565,89
663754,-6364.270595045877,-546.140817953029,90
663914,-6482.260814525518,-541.3129709022061,90
664194,-6690.557499928115,-529.0863258067113,90
664354,-6810.544359146387,-520.6510655893491,90
664614,-7098.374626313881,-496.44905529497146,89
665074,-7467.053116624838,-457.3956203367905,87
665354,-7555.116166101381,-446.53747515024963,87
665594,-7720.568091579519,-423.0713217463199,86
665774,-7859.947036928881,-402.638270253711,85
665994,-8030.172950927456,-374.0526409384466,85
666194,-8184.90134758909,-347.423272441988,85
666414,-8352.88384514125,-315.3782959848549,84
666674,-8551.713311342624,-275.18074170506674,84
666914,-8804.537311515513,-221.0695142510521,82
667314,-9104.19037466839,-150.46468620723124,82
667654,-9246.633824427168,-116.48140177475545,84
667934,-9407.9847833232,-76.88508801537803,85
668094,-9490.780290863737,-57.01289812335401,85
668293,-9585.465902574679,-33.18780767389477,87
668593,-9709.43706484848,2.980561441708339,88
668814,-9796.858494884787,32.21228343011097,87
668894,-9823.366696665842,43.04349935145993,87
669114,-9890.171133453872,75.09294904149502,88
669334,-9943.474692643591,108.79355107926452,87
669514,-9986.202789041476,141.417312024518,87
669814,-10047.73070747177,202.999088985198,87
669994,-10078.855855326863,243.70811956808873,86
670334,-10129.49422607252,353.72973293666786,87
670694,-10136.574436035564,434.63628784341967,88
671054,-10121.337145061038,506.2730449151749,89
671354,-10061.585988970855,616.6849978273793,89
671694,-10023.062043071093,666.2824331674453,88
671894,-9982.344036066472,717.9258635877002,88
672054,-9947.624924699474,759.8732509424088,88
672354,-9823.62232997165,906.9560728515869,86
672514,-9751.456113797405,987.9254327545283,87
672874,-9690.06278178122,1064.3182255032596,86
673074,-9643.049747089635,1134.1378113591486,85
673454,-9565.826860000245,1299.1275859198147,84
673714,-9546.152091474447,1376.2696852136264,84
673954,-9535.827878623299,1469.3041445768326,84
674114,-9538.677008823028,1529.5443508937522,85
674474,-9573.849264729839,1677.23291651217,87
674853,-9663.796763651339,1836.7398048830698,89
675294,-9764.58445491592,1949.220208907752,90
675474,-9855.783790219799,2032.3567306062848,92
675894,-9978.897958843676,2133.588649900801,90
676094,-10102.842191852285,2231.311866711892,90
676414,-10198.57771539055,2306.116342065005,91
676714,-10334.313341886447,2410.619163556895,93
676934,-10434.042144901974,2492.638465243086,93
677014,-10469.070837972946,2522.8707437172557,94
677314,-10601.239430222131,2648.475135451257,93
677534,-10691.797146085772,2749.985233951652,95
677794,-10789.116513786752,2880.740504095082,94
677994,-10853.255762130722,2989.110965115928,94
678154,-10895.373641586464,3079.7315159316863,94
678474,-10954.792729984456,3282.747209743647,95
678754,-10971.048500332283,3445.341028600327,97
678954,-10967.288517952245,3573.274067853296,98
679154,-10954.267714158941,3703.0063254786696,98
679434,-10928.113946234587,3884.6377666538115,99
679714,-10895.52606102033,4068.167136884471,97
679874,-10867.393606200807,4205.154599762748,95
680274,-10827.35309436742,4379.225727213915,94
680494,-10788.200978682053,4527.856517554812,94
680754,-10733.87888020718,4705.674147775458,94
680974,-10675.128280602763,4868.478837652997,93
681334,-10546.033109272872,5181.6552044805485,92
681814,-10378.256949596815,5569.187345398375,89
682134,-10325.128355741032,5692.5662435734985,90
682334,-10256.632357729515,5850.7853898750955,89
682514,-10210.283368554532,5962.372894562929,89
682834,-10119.730095967865,6184.91526092009,89
683034,-10037.024292732782,6405.60905356329,89
683334,-9999.738703604837,6521.050748125446,89
683574,-9959.420012565572,6662.565422816378,90
683874,-9915.386221254923,6829.421723934466,89
684054,-9885.225724198674,6923.178560577561,88
684274,-9833.71688019253,7020.435123282351,87
684494,-9703.971142956598,7149.628945383503,87
684854,-9603.744283336677,7203.439507643422,89
685094,-9478.619995363608,7240.814801076823,90
685314,-9354.186682172334,7258.40316564668,90
685474,-9261.192601728952,7267.1838832990115,89
685674,-9091.86853353303,7293.817695072446,88
685974,-8925.0660609894,7349.548612464247,88
686274,-8757.375192297752,7430.719866966317,89
686394,-8690.979047896808,7468.023378981797,89
686574,-8592.699472673961,7526.854706469937,90
686814,-8460.391760865909,7607.846492449242,91
687054,-8327.253984673125,7692.346980911973,92
687234,-8224.586287240563,7755.270298560488,92
687434,-8021.10844251113,7868.446120643939,92
687794,-7882.958877511856,7934.375610938582,92
688033,-7727.216444753897,7997.568131371244,93
688213,-7605.551503922698,8037.1868412510585,93
688514,-7383.0943686380915,8086.021490435484,92
688714,-7166.012462394332,8102.497108225903,92
689154,-6813.316066414152,8071.7846960348725,90
689474,-6681.833945757931,8048.089718766621,90
689634,-6565.364765444816,8019.966240368829,90
689894,-6379.897087238814,7961.839307361189,90
690134,-6211.735121163887,7894.411174020457,90
690414,-5939.8914515159995,7756.853843163937,92
690674,-5846.973655679369,7702.6663610591,92
690974,-5652.469506691519,7579.13039048165,94
691174,-5436.338831547897,7426.53769320566,94
691534,-5298.359788605584,7325.494218855639,95
691734,-5175.097553957036,7228.502355746167,95
691994,-5022.024812831965,7093.677521518726,95
692154,-4932.485606297551,7003.523594853341,94
692354,-4826.241928152472,6885.192361215705,93
692694,-4582.638400428952,6587.302580792381,92
693114,-4403.824716911369,6358.891402022879,92
693974,-4105.5043078923745,5804.377260126805,93
694134,-4053.798072475931,5684.412826984896,92
694354,-3981.0082196608373,5519.84479446595,91
694593,-3898.769100487982,5342.211106000972,91
694833,-3761.315043415257,5043.782920009354,90
695154,-3703.0849564475284,4908.024837481164,89
695434,-3622.8604298567657,4692.9619970524,88
695714,-3555.7419381318605,4487.5548207693555,88
695914,-3500.9801747277315,4333.521872122417,90
696114,-3392.6366729280057,4113.231868677474,91
696414,-3305.605612391251,3971.5152694314875,92
696574,-3228.064197132084,3861.9692566350127,93
696794,-3112.766095361696,3719.2655505578923,93
697114,-2822.2258175533407,3428.227156233288,91
697454,-2697.361785898616,3316.321063463824,91
697654,-2568.840985735795,3207.8249624946725,90
697914,-2344.921173003876,3035.149204305799,90
698354,-2090.1947705425696,2873.425798797751,90
698534,-1957.5640273759122,2801.5781407492095,91
698674,-1853.2407043627138,2749.8225200352827,91
698974,-1623.2950667279788,2648.3976526074416,91
699134,-1390.8592359390464,2557.498892629878,92
699554,-1171.2826633081877,2483.3225571064418,91
699674,-1076.745117621917,2455.2574104719374,91
699934,-869.7810264413494,2404.8702597110373,91
700194,-659.4966777218516,2368.5179188838406,90
700354,-529.1317770779722,2353.352409327236,90
700654,-300.4648751348819,2336.876731624965,90
700694,-277.85124214797514,2336.0870461600584,90
700974,-50.20284953411306,2330.9675402927974,91
701213,142.94180592243964,2330.5906204478792,92
701453,335.5525290436,2335.1851104896255,93
701614,480.059926726027,2340.0443300826164,93
701794,623.2526830298857,2347.7796091405276,93
702074,841.747941335326,2364.2058715893886,93
702274,968.8105372837372,2376.0421172294054,93
702494,1111.66678261843,2394.4022144207074,92
702674,1220.5532231312059,2412.533487747688,91
702914,1427.0776194265923,2471.1225117609465,89
703254,1521.503004775117,2520.8904392020468,89
703574,1658.553302605511,2636.385962338662,89
703734,1720.3818562739748,2704.980641077365,89
703894,1779.4330611606317,2775.0873825608633,89
704234,1940.496894384981,2970.4036430899832,90
704614,2050.258281391144,3094.6350317262018,91
704794,2124.3717819624635,3170.5836264009226,92
705074,2276.197219849911,3303.9591729238323,92
705394,2407.091579596281,3385.0003142446944,92
705574,2508.238237862317,3424.62800054624,94
705814,2657.9234432193657,3456.192843286513,95
706054,2814.8144984877617,3471.232682938885,95
706254,2945.969084596548,3478.680806369187,94
706534,3131.5624027508566,3484.9354251803975,94
706694,3237.8599394263215,3489.7138869337373,94
706834,3331.3879522050956,3493.5231946994054,93
707114,3605.784649959297,3510.1199492493,92
707574,3843.2861280851043,3523.7598864946235,92
707674,3914.833150895477,3526.2141739618974,91
707953,4218.1295329018185,3539.679115917358,91
708374,4437.791366561156,3548.989262716254,92
708594,4677.7247060778745,3551.223672785011,93
708994,4977.108566446605,3533.6935800665883,94
709334,5127.062974587801,3512.183687481463,95
709594,5322.433093647307,3474.229549648089,96
710394,5912.213668988551,3283.1173497493105,99
710734,6153.901344769018,3173.4995255789886,100
710914,6378.4807297846355,3060.2339093223013,99
711254,6517.446879558082,2987.457476205914,99
711494,6781.443079854386,2848.0515716354325,98
711834,6919.628520584657,2773.1797880973013,97
712174,7152.827107573303,2643.3398134111576,96
712334,7261.7763530822685,2582.2246606008507,96
712634,7506.766333558205,2445.6050812339076,94
713034,7737.9189254666635,2317.95916765262,93
713214,7857.2955677427935,2251.527117564753,93
713414,7987.000896102974,2176.951466075962,93
713654,8196.22185338459,2049.3638842579626,94
714094,8393.642440757185,1908.0376245555997,95
714413,8468.81930281046,1852.3470561276986,96
714593,8533.034835761178,1806.9447948640222,96
714894,8632.279061782869,1731.3102551261773,97
715014,8665.261759773652,1703.272037756865,98
715194,8710.471072904003,1660.6561016967269,98
715434,8756.649540022026,1605.2706417398963,98
715674,8810.361391598834,1502.217077996612,97
716054,8818.567797995947,1433.299337943376,97
716394,8779.859880384589,1297.3887161576138,97
716634,8761.665772105493,1262.6471787142527,98
716834,8730.643808166416,1205.0048526563749,97
717094,8686.942054592031,1128.7017941690265,97
717274,8653.874095572768,1073.2535292160062,96
717654,8577.252449003789,945.7422619606837,96
717814,8541.259075178048,887.5660035674128,96
717934,8512.776659734725,841.8631370214953,96
718274,8426.696770386254,706.8992431470407,95
718454,8378.072962266762,631.475604385982,95
718714,8303.456931858145,520.8752065292816,94
718874,8254.981189763323,449.6916239532675,93
718994,8218.404528260633,395.0734233849803,93
719274,8133.105347955337,262.2048799322701,92
719554,8002.009063653912,53.81398703538817,90
719934,7922.807489669352,-66.53180922841365,89
720054,7884.570699397198,-128.16741476355267,88
720334,7797.315258273097,-276.53347555320454,87
720494,7743.621329583827,-355.3177507730191,86
720834,7577.980929205267,-539.8611271440781,85
721093,7508.946525625455,-591.9308027948807,85
721454,7285.008730094149,-683.1660138297563,83
721834,7123.778907957594,-700.8844915808216,82
722054,7016.3147959282305,-698.5468376841964,82
722294,6884.585898564226,-681.9186207243536,83
722534,6750.375784467755,-655.2982286496251,83
722694,6662.025579363603,-632.4019132680118,83
722854,6572.41008822244,-605.216186359796,83
723094,6436.113600125956,-557.2968026767296,83
723354,6228.72326371484,-478.59325534063976,84
723774,6039.558438080916,-404.77138362983146,85
723974,5920.953528426231,-356.7622656853826,85
724154,5754.936268114606,-288.7014893261452,87
724514,5638.229287515438,-247.12648867159868,87
724814,5448.907419435113,-198.06295571099798,88
725194,5359.776505287786,-177.26199075112854,88
725394,5293.546379754974,-169.2888814512384,88
725654,5202.89442644112,-171.78354783833777,87
725914,5143.623374111872,-187.4022019347567,87
726974,4979.091217323923,-400.9933285826251,87
727114,4973.617277599961,-436.1790640999967,87
727433,4970.20278261082,-554.2186389211944,87
727733,4974.761396921569,-606.0280882095801,86
727934,4985.211219765097,-671.4864811209474,86
728194,5002.8175371784155,-754.8832291818965,85
728414,5020.670631299518,-831.2132169344377,85
728594,5032.780582912512,-889.6542048789526,85
728834,5045.070003048269,-983.4783497070662,85
729014,5047.4749351739865,-1056.4387245791204,85
729234,5031.618450835588,-1206.5905540865433,84
729414,5009.947042571161,-1280.1252402138157,83
729674,4970.081526027636,-1388.40146378445,82
729894,4925.302931360735,-1475.2799850636322,82
730114,4869.464296908163,-1554.6969033019532,81
730294,4815.097346280561,-1612.2315422549864,81
730454,4759.761241665288,-1656.996657311328,81
730774,4636.03235291044,-1735.45787121661,82
731014,4533.176210533382,-1783.516314546689,83
731194,4452.161968521787,-1813.9415111982562,84
731314,4404.247088027549,-1828.541655965447,84
731534,4295.212581490102,-1850.9129854774724,85
731754,4177.3614516134,-1862.363364806767,85
731974,4056.248395961056,-1865.9169194429207,85
732294,3826.307231559223,-1865.6701127792107,85
732674,3646.7128090425376,-1862.2286885248766,84
732854,3535.008640828129,-1859.7429686035814,84
733034,3421.891120552039,-1857.2078933407292,85
733314,3243.028051736973,-1853.0844707263327,86
733454,3151.842166087727,-1850.6077272267682,86
733754,2898.0714380035324,-1843.8684715098682,87
733974,2803.3274945293037,-1841.9750156872528,87
734293,2582.795217565407,-1835.6889344660935,88
734514,2413.825613182112,-1831.9109992425938,88
734774,2185.495222208188,-1826.0601396737138,88
735054,2040.5526028734819,-1823.1212452566774,89
735294,1865.2475918833982,-1818.4145349653318,89
735594,1642.5706091562004,-1812.7610967626783,90
735814,1477.841060957951,-1809.1312275638486,90
735994,1341.4279093348914,-1805.0751131344705,91
736054,1296.8826417211405,-1804.2270959062762,91
736394,1035.9464426454242,-1800.067767604956,89
736614,818.0928037802206,-1798.1204532519553,88
736994,567.0007137947193,-1795.7199644032135,87
737194,440.38231592031826,-1794.8360414880956,86
737414,262.15189012375794,-1792.857324637,86
737614,98.05498494401444,-1791.372161201471,85
737854,-208.88918914869112,-1787.7288123920816,83
738254,-419.6760677054864,-1786.028274746864,82
738354,-501.0178442645176,-1785.310370699878,81
738634,-730.1782996231746,-1782.9682136144238,81
738854,-910.5534311830357,-1781.622139781834,80
738994,-1025.1336588623642,-1780.4510612391068,79
739194,-1189.9125624021704,-1778.2345441019586,78
739474,-1520.2510785249583,-1775.8968602494065,77
739774,-1669.483109386266,-1774.223251869382,76
740114,-1950.3049480086393,-1772.1996529096318,75
740234,-2049.338303009469,-1771.571483124028,75
740494,-2299.6990392933512,-1768.4889959152238,76
740713,-2569.2140614222712,-1766.8602396879267,76
741174,-2813.2887464409205,-1766.1198796086503,78
741234,-2850.035900044644,-1764.836640728177,78
741514,-3006.9179788913093,-1759.3581978153861,80
741814,-3211.2124083949143,-1733.8280964878068,81
742054,-3255.4615439593254,-1724.4999668895225,81
742294,-3356.3344962523856,-1695.506045187172,80
742594,-3467.6752242324355,-1642.09029570378,80
742814,-3572.7613034453475,-1551.3934602812722,81
743134,-3626.9756848594507,-1482.9916997199664,82
743474,-3708.748179881932,-1352.7793383336593,83
743654,-3750.044971374674,-1279.1683675996373,82
743894,-3806.5835270748426,-1176.0160931732396,82
744094,-3858.0115832854085,-1088.6081127915666,82
744254,-3906.5725564527847,-1020.4037735964881,83
744454,-3978.0836735762337,-940.7849308031122,83
744674,-4067.869656818431,-857.6977644461355,83
744894,-4166.283818455388,-778.5545222248643,84
745074,-4253.400140020623,-720.3244053012087,84
745394,-4459.417503289883,-622.5652828031945,85
745774,-4653.661425915317,-572.6223301163044,86
745974,-4780.320202709542,-552.6334766977055,87
746214,-4934.810799085124,-539.4556304580012,89
746414,-5159.09855524023,-539.4062451605175,89
746834,-5359.655458396088,-548.6760130395879,88
746934,-5426.962425021416,-551.2783665315316,88
747153,-5578.536583012251,-555.8908094167394,88
747433,-5774.60665327528,-558.2418830120711,88
747594,-5902.638403211363,-557.3086047553966,89
747794,-6046.217025825944,-555.8324177415985,88
747974,-6176.294770842214,-552.7050783800665,89
748214,-6336.734907513862,-547.8099231442252,90
748454,-6514.036558242577,-539.4957996863402,90
748614,-6632.659420740723,-532.5232468722163,90
748854,-6811.957711208069,-520.6017102477924,90
749094,-6992.570643053982,-505.80411415844856,89
749294,-7252.084513646286,-481.1758586335223,87
749774,-7513.545668635664,-451.5268378803754,88
749994,-7750.149774191721,-419.2081554502662,86
750374,-7966.186241841058,-385.48509738020635,85
750634,-8212.288969096435,-341.514111065747,85
751034,-8472.3277956024,-291.396163088994,84
751194,-8593.867096485292,-266.6333211499582,84
751434,-8775.736337946486,-227.0280309688497,83
751634,-8924.56454965361,-193.52932353020935,83
751874,-9098.58632176322,-152.07545963514016,82
751934,-9139.27739950265,-142.16404235990646,82
752154,-9282.402847621488,-107.44940422581058,84
752394,-9424.114943678647,-72.78412143327219,85
752674,-9624.694272910869,-21.91239367853583,88
753034,-9728.344573985734,8.593590768609072,88
753254,-9786.381742776066,28.3087382142323,88
753474,-9858.206944792317,58.4109035071936,88
753753,-9938.651348781597,105.0874272296121,87
753893,-9971.732757455493,130.29894047556076,87
754113,-10020.450773069271,173.7449409204312,86
754274,-10054.50133573084,211.7259780630715,86
754574,-10107.490810027757,294.94325760125616,86
754894,-10129.49422607252,353.72973293666786,87
755914,-10064.56075911889,612.543652325447,89
756234,-10003.068716419592,691.7631491975419,88
756394,-9970.494310815895,733.0778935337445,88
756634,-9918.025289243811,797.046649776681,87
756854,-9822.159622568412,908.3200695717121,86
756994,-9785.394516121225,948.0733958215641,86
757174,-9738.193036485145,1003.028107359017,86
757454,-9667.727328000192,1096.0849927985876,86
757614,-9631.051955814388,1153.5298974902382,85
757774,-9599.249282832136,1213.2675739698605,85
757974,-9568.21834247133,1291.4281825929006,84
758294,-9538.968667639465,1419.8861777595307,84
758514,-9535.908636462951,1507.5140055837946,85
758774,-9564.79484110453,1652.8604440726847,86
759114,-9598.778095581081,1733.2913984073318,87
759354,-9648.891510413077,1817.8233193240847,88
759514,-9726.975834429368,1911.8224594420612,90
