date,x_rotated,y_rotated,z
600394,-5597.900661464789,7541.140376917278,94
600774,-5430.102135624221,7422.782214014451,94
600914,-5340.405886643406,7357.386626099274,95
601074,-5239.115665541529,7279.5580252565705,95
601334,-5080.290805486618,7147.362473786266,95
601634,-4843.242531812478,6904.8895558178665,93
601914,-4758.970867214068,6805.721584446999,93
602274,-4573.821777089696,6576.3816306096505,92
602934,-4239.301596457004,6106.215437918736,93
603254,-4083.886758158332,5754.802250863102,93
603634,-3962.553885019324,5480.993314018751,91
603974,-3892.828536613646,5329.975514439673,91
604214,-3808.642133043717,5147.321060746473,91
604334,-3766.5736089295306,5055.287157869034,90
604514,-3707.0288805832333,4916.653015875924,89
604894,-3597.2585770671926,4615.653878890456,88
605054,-3555.059939771798,4486.823467067736,88
605214,-3510.667241371546,4360.039050325203,90
605434,-3436.562747177884,4192.594958341337,91
605634,-3352.555812130719,4045.323661531736,92
605834,-3257.7759929254935,3902.6289318763465,92
606054,-3143.357310881395,3755.003171254118,93
606334,-2981.091056528077,3579.527638207074,92
606414,-2931.839108578907,3531.110227875539,91
606634,-2800.3031593482274,3407.650541904838,91
606854,-2658.8737456857757,3283.8453685432405,90
607054,-2527.5755967411483,3173.837204829294,90
607354,-2324.2144454942177,3020.275353565632,90
607514,-2107.540861593472,2883.22952896814,90
607954,-1787.8002642948088,2719.2357777484854,91
608354,-1567.5013143840622,2625.2231580199496,92
608514,-1441.1476460609063,2576.235909666098,92
608814,-1201.398278255782,2492.1571332891594,91
609094,-874.7030809864568,2405.7496794373264,91
609514,-574.9423307287348,2358.4898380820323,90
609794,-371.7651212374712,2341.4892044660996,90
609974,-221.3171596807083,2334.1128324977917,90
610234,-20.522456238798004,2329.9310781201075,91
610534,324.9277109102092,2334.8485995204596,93
610814,453.15688221251855,2339.5687295105117,93
611014,608.3878087114498,2347.591164196032,93
611194,741.6871005835367,2355.67193064484,93
611534,978.0713586970029,2377.84133560181,93
611694,1165.0376499931674,2403.151529574945,92
612114,1324.7150304651013,2437.1975890476842,90
