date,x_rotated,y_rotated,z
720494,8275.688126964467,1994.9386018670725,95
720834,8452.935919162795,1863.5147830182123,96
721093,8509.550759469714,1823.3307083489844,96
721454,8637.784404004926,1726.8727775749048,97
721834,8710.471072904003,1660.6561016967269,98
722054,8750.56091012302,1613.2661771161506,98
722294,8788.793197206347,1553.2054393219955,97
722534,8813.475251349804,1490.0801971184255,97
722694,8819.011996069956,1446.0195064985112,97
722854,8815.287919376842,1400.1595975061919,97
723094,8793.715221795528,1329.451615502282,97
723354,8741.9596010816,1225.1282924890836,97
723774,8686.892699250475,1127.2884421073447,97
723974,8648.606553636762,1064.2394845105243,96
724154,8587.00682383262,961.6750009499037,96
724514,8532.236054050834,872.3152629382554,96
724814,8421.478583791808,699.2985505032398,95
725194,8354.956799442558,597.6134866689089,94
725394,8298.238745263698,513.2745138854807,94
725654,8205.675383283766,374.99933889382805,93
725914,8137.592180848165,269.12357421600836,92
726974,7800.339383762687,-270.978777989591,87
727114,7749.521514538337,-348.4484118308374,86
727433,7580.1749903101245,-537.8151320638907,85
727733,7502.4136976524405,-596.6554359737614,85
727934,7397.946781847474,-650.3179322090103,84
728194,7261.466322039396,-688.7117349716387,83
728414,7139.3257806360925,-701.4274003379452,83
728594,7050.185890067034,-701.144717943238,83
728834,6915.531577896553,-687.244494423645,83
729234,6692.141194311198,-641.236489450729,83
729414,6591.317597359694,-610.8292156866972,83
729674,6444.495001812933,-560.419638849433,83
729894,6320.187328569964,-513.6264516004392,83
730114,6193.102306545189,-465.3212016066505,84
730294,6089.797492861218,-424.9217527277331,85
730454,6004.668834612884,-390.8173315357796,85
730774,5829.58817425422,-318.9023653022196,86
731014,5712.34726131966,-272.35595476100906,87
731194,5631.943236250206,-244.78436154207148,87
731314,5580.775406402056,-230.96939905095866,87
731534,5489.598497174541,-207.97437298623169,88
731754,5409.629693757366,-188.20089377732126,88
731974,5337.2615829839915,-173.6456011628586,88
732294,5217.808656101112,-170.18175083216036,87
732674,5140.747314646953,-188.71684331332534,87
732854,5101.065769815022,-210.6798804382642,86
733034,5066.059502820414,-240.5890975979008,86
733314,5021.684727307697,-295.6425198184673,86
733454,5005.783390816572,-325.5113580582784,86
733754,4976.502313486612,-414.3461401562658,87
733974,4972.441725824332,-449.5812310151944,87
734293,4968.699696287756,-536.4777051378386,87
734514,4974.761396921569,-606.0280882095801,86
734774,4991.726094894651,-707.7984130723914,86
735054,5007.730615301793,-776.280931473348,85
735294,5027.966215472248,-865.4297984641374,85
735594,5045.6532907252185,-987.0364075320489,85
735814,5045.904540665904,-1081.1477079877714,84
735994,5029.078902339835,-1218.5300135985024,83
736054,5021.123745883406,-1243.7235740009892,83
736394,4970.862235070812,-1386.306113362706,82
736614,4914.767847488726,-1493.3080744745976,81
736994,4826.848360848025,-1599.9062164323047,81
737194,4759.029887963668,-1657.6786556713905,81
737414,4674.3005456806895,-1713.4454787501145,81
737614,4590.648044490225,-1758.6368390370044,82
737854,4422.086732494017,-1824.2118655190195,84
738254,4295.212581490102,-1850.9129854774724,85
738354,4241.940424798478,-1856.8355965083463,85
738634,4085.9781445979274,-1865.5400295539291,86
738854,3958.5790376803507,-1866.7514570605554,84
738994,3876.5059074197006,-1866.7155513736318,85
739194,3756.321626835202,-1863.9336994029964,84
739474,3508.83695001624,-1859.5365708156237,84
739774,3393.6240793184056,-1856.2207865095959,85
740114,3172.3604486528893,-1850.6167036484992,86
740234,3092.481379497097,-1848.534802881388,86
740494,2916.4450148053943,-1844.5100909501048,87
740713,2681.047863523061,-1838.4124546734415,87
741174,2426.5457817372476,-1832.3551973166038,88
741234,2397.547386801995,-1832.0500888455329,88
741514,2180.5238123215236,-1826.5940720091062,88
741814,1870.9010001301249,-1818.6119563315583,89
742054,1795.9439855194398,-1817.4094752907365,90
742294,1615.7169199842485,-1811.8233452731017,90
742594,1388.0685273703866,-1806.7038394058407,91
742814,1126.4996852761644,-1800.3998053412197,90
743134,970.8828924665108,-1799.2107739550308,89
743474,703.512576100892,-1796.9493747092283,88
743654,561.3473055479926,-1795.522543036987,87
743894,400.0771044916124,-1794.1360902845713,86
744094,226.81808858171627,-1791.623441098083,85
744254,98.05498494401444,-1791.372161201471,85
744454,-63.897214472428445,-1789.254354747436,84
744674,-242.12764026898867,-1787.2756378963406,83
744894,-422.5027718288499,-1785.9295640637508,82
745074,-569.6394522684134,-1785.0366647269018,82
745394,-883.6503866695274,-1781.146539209729,80
745774,-1148.1939989117827,-1778.9838506470398,78
745974,-1313.7042561532082,-1777.449331869954,78
746214,-1512.452964514931,-1775.4616385971274,77
746414,-1776.2652230555673,-1772.6169516743757,76
746834,-2021.0219064342791,-1771.1452378934796,75
746934,-2102.3636829933102,-1770.4273338464936,76
747153,-2292.632278984943,-1768.735772623007,76
747433,-2516.8706797984923,-1767.2730352638418,76
747594,-2649.191841261177,-1767.605043044179,77
747794,-2784.2903515056682,-1766.4249880797213,78
747974,-2895.9945197200764,-1763.9392681584259,79
748214,-3009.744683014673,-1759.2594871322726,80
748454,-3133.141534033257,-1747.1674584068148,81
748614,-3209.1170579731706,-1734.608805530983,81
748854,-3315.060130836008,-1708.975520287388,81
749094,-3410.7642518761772,-1673.7942580029185,80
749294,-3528.3820546997285,-1597.5180988248364,80
749774,-3623.6150484006953,-1488.061820289744,82
749994,-3698.033627487159,-1370.1344058062928,83
750374,-3759.978814726271,-1259.71794970526,82
750634,-3835.2678371172933,-1126.1943072017534,82
751034,-3935.799775252359,-986.1288603035007,82
751194,-3994.5009895592902,-924.6457940259334,83
751434,-4094.665014227095,-834.8283783297144,83
751634,-4185.626549244922,-765.1433788879359,84
751874,-4304.02506111165,-690.9625701315977,85
